Order,Publish Date,Title,Story Arc,Detail Link
"19,938",09/2008,The Last Defenders (2008) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=25442
"19,939",10/2008,The Last Defenders (2008) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=25443
"19,940",04/2008,Wolverine (2003) #62,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25061
"19,941",05/2008,Wolverine (2003) #63,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25062
"19,942",06/2008,Wolverine (2003) #64,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25063
"19,943",07/2008,Wolverine (2003) #65,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25064
"19,944",04/2008,Uncanny X-Men (1981) #495,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25020
"19,945",05/2008,Uncanny X-Men (1981) #496,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25021
"19,946",06/2008,Uncanny X-Men (1981) #497,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25022
"19,947",07/2008,Uncanny X-Men (1981) #498,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25023
"19,948",08/2008,Uncanny X-Men (1981) #499,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25024
"19,949",07/2008,X-Men: Legacy (2008) #211,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25028
"19,950",07/2008,X-Men: Legacy (2008) #212,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25029
"19,951",08/2008,X-Men: Legacy (2008) #213,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25030
"19,952",09/2008,X-Men: Legacy (2008) #214,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25031
"19,953",06/2008,X-Men: Divided We Stand (2008) #1 [A Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25086
"19,954",06/2008,X-Men: Divided We Stand (2008) #1 [B Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25087
"19,955",06/2008,X-Men: Divided We Stand (2008) #1 [C Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25088
"19,956",06/2008,X-Men: Divided We Stand (2008) #1 [D Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25089
"19,957",06/2008,X-Men: Divided We Stand (2008) #1 [E Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25090
"19,958",07/2008,X-Men: Divided We Stand (2008) #2 [A Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25091
"19,959",07/2008,X-Men: Divided We Stand (2008) #2 [B Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25092
"19,960",07/2008,X-Men: Divided We Stand (2008) #2 [C Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25093
"19,961",07/2008,X-Men: Divided We Stand (2008) #2 [D Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25094
"19,962",07/2008,X-Men: Divided We Stand (2008) #2 [E Story],Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25095
"19,963",04/2008,X-Factor (2005) #28,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25056
"19,964",05/2008,X-Factor (2005) #29,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25057
"19,965",06/2008,X-Factor (2005) #30,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25058
"19,966",07/2008,X-Factor (2005) #31,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25059
"19,967",08/2008,X-Factor (2005) #32,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25060
"19,968",04/2008,X-Force (2008) #1,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25032
"19,969",05/2008,X-Force (2008) #2,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25033
"19,970",06/2008,X-Force (2008) #3,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25052
"19,971",07/2008,X-Force (2008) #4,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25053
"19,972",09/2008,X-Force (2008) #5,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25054
"19,973",10/2008,X-Force (2008) #6,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25055
"19,974",05/2008,Young X-Men (2008) #1,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25096
"19,975",07/2008,Young X-Men (2008) #2,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25097
"19,976",08/2008,Young X-Men (2008) #3,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25098
"19,977",09/2008,Young X-Men (2008) #4,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25119
"19,978",10/2008,Young X-Men (2008) #5,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25120
"19,979",05/2008,Cable (2008) #1,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25065
"19,980",06/2008,Cable (2008) #2,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25066
"19,981",07/2008,Cable (2008) #3,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25067
"19,982",08/2008,Cable (2008) #4,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25083
"19,983",09/2008,Cable (2008) #5,Divided We Stand,https://cmro.travis-starnes.com/detail.php?idvalue=25084
"19,984",10/2008,Wolverine: Killing Made Simple (2008) #1 [A ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=25319
"19,985",10/2008,Wolverine: Killing Made Simple (2008) #1 [B ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=25320
"19,986",05/2008,Avengers Classic (2007) #10 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=38536
"19,987",05/2008,Amazing Spider-Man (1999) #552,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25167
"19,988",05/2008,Amazing Spider-Man (1999) #553,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25168
"19,989",05/2008,Amazing Spider-Man (1999) #554,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25169
"19,990",06/2008,Amazing Spider-Man (1999) #555,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25170
"19,991",06/2008,Amazing Spider-Man (1999) #556,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25171
"19,992",06/2008,Amazing Spider-Man (1999) #557,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25172
"19,993",07/2008,Amazing Spider-Man (1999) #558,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25173
"19,994",07/2008,Amazing Spider-Man (1999) #559,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25174
"19,995",07/2008,Amazing Spider-Man (1999) #560,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25204
"19,996",08/2008,Amazing Spider-Man (1999) #561,Brand New Day,https://cmro.travis-starnes.com/detail.php?idvalue=25205
"19,997",11/2008,Ms. Marvel Annual (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=26837
"19,998",01/2008,Moon Knight Annual (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=24335
"19,999",10/2007,Thunderbolts (2006) #116,-,https://cmro.travis-starnes.com/detail.php?idvalue=25368
"20,000",12/2007,Thunderbolts (2006) #117,-,https://cmro.travis-starnes.com/detail.php?idvalue=25369
"20,001",02/2008,Thunderbolts (2006) #118,-,https://cmro.travis-starnes.com/detail.php?idvalue=25370
"20,002",05/2008,Thunderbolts (2006) #119,-,https://cmro.travis-starnes.com/detail.php?idvalue=25371
"20,003",07/2008,Thunderbolts (2006) #120,-,https://cmro.travis-starnes.com/detail.php?idvalue=25372
"20,004",08/2008,Thunderbolts (2006) #121,-,https://cmro.travis-starnes.com/detail.php?idvalue=25373
"20,005",08/2008,Captain America (2005) #39,-,https://cmro.travis-starnes.com/detail.php?idvalue=25736
"20,006",09/2008,Captain America (2005) #40,-,https://cmro.travis-starnes.com/detail.php?idvalue=25737
"20,007",10/2008,Captain America (2005) #41,-,https://cmro.travis-starnes.com/detail.php?idvalue=25739
"20,008",11/2008,Captain America (2005) #42,-,https://cmro.travis-starnes.com/detail.php?idvalue=25740
"20,009",07/2008,Wolverine: The Amazing Immortal Man & Other ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=40451
"20,010",07/2008,Wolverine: The Amazing Immortal Man & Other ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=40452
"20,011",07/2008,Wolverine: The Amazing Immortal Man & Other ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=40453
"20,012",01/2008,Silver Surfer: In Thy Name (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=24502
"20,013",02/2008,Silver Surfer: In Thy Name (2008) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=24503
"20,014",03/2008,Silver Surfer: In Thy Name (2008) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=24504
"20,015",04/2008,Silver Surfer: In Thy Name (2008) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=24505
"20,016",04/2008,X-Men: First Class (2007) #9 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=24506
"20,017",08/2008,Wolverine (2003) #66,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25940
"20,018",09/2008,Wolverine (2003) #67,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25941
"20,019",10/2008,Wolverine (2003) #68,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25942
"20,020",01/2009,Wolverine (2003) #69,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25943
"20,021",02/2009,Wolverine (2003) #70,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25944
"20,022",05/2009,Wolverine (2003) #71,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25953
"20,023",06/2009,Wolverine (2003) #72,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25954
"20,024",11/2009,Wolverine: Old Man Logan Giant-Size (2009) #1,Old Man Logan,https://cmro.travis-starnes.com/detail.php?idvalue=25955
"20,025",04/2008,Fantastic Four (1998) #554,-,https://cmro.travis-starnes.com/detail.php?idvalue=25374
"20,026",05/2008,Fantastic Four (1998) #555,-,https://cmro.travis-starnes.com/detail.php?idvalue=25396
"20,027",06/2008,Fantastic Four (1998) #556,-,https://cmro.travis-starnes.com/detail.php?idvalue=25397
"20,028",07/2008,Fantastic Four (1998) #557,-,https://cmro.travis-starnes.com/detail.php?idvalue=25398
"20,029",08/2008,Fantastic Four (1998) #558,The Death of the Invisible Woman,https://cmro.travis-starnes.com/detail.php?idvalue=26019
"20,030",09/2008,Fantastic Four (1998) #559,The Death of the Invisible Woman,https://cmro.travis-starnes.com/detail.php?idvalue=26020
"20,031",11/2008,Fantastic Four (1998) #560,The Death of the Invisible Woman,https://cmro.travis-starnes.com/detail.php?idvalue=26021
"20,032",01/2009,Fantastic Four (1998) #561,The Death of the Invisible Woman,https://cmro.travis-starnes.com/detail.php?idvalue=26022
"20,033",02/2009,Fantastic Four (1998) #562,The Death of the Invisible Woman,https://cmro.travis-starnes.com/detail.php?idvalue=26023
"20,034",06/2009,Fantastic Force (2009) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=27228
"20,035",07/2009,Fantastic Force (2009) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=27229
"20,036",08/2009,Fantastic Force (2009) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=27230
"20,037",09/2009,Fantastic Force (2009) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=27231
"20,038",03/2009,Fantastic Four (1998) #563,-,https://cmro.travis-starnes.com/detail.php?idvalue=26804
"20,039",12/2007,Thor (2007) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=24675
"20,040",01/2008,Thor (2007) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=24676
"20,041",02/2008,Thor (2007) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=24677
"20,042",05/2008,Thor (2007) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=24678
"20,043",06/2008,Thor (2007) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=24679
"20,044",06/2008,Avengers Classic (2007) #11 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=38537
"20,045",06/2008,Punisher War Journal (2006) #18,-,https://cmro.travis-starnes.com/detail.php?idvalue=24437
"20,046",07/2008,Punisher War Journal (2006) #19,-,https://cmro.travis-starnes.com/detail.php?idvalue=24438
"20,047",08/2008,Punisher War Journal (2006) #20,-,https://cmro.travis-starnes.com/detail.php?idvalue=24460
"20,048",09/2008,Punisher War Journal (2006) #21,-,https://cmro.travis-starnes.com/detail.php?idvalue=24461
"20,049",10/2008,Punisher War Journal (2006) #22,-,https://cmro.travis-starnes.com/detail.php?idvalue=24462
"20,050",11/2008,Punisher War Journal (2006) #23,-,https://cmro.travis-starnes.com/detail.php?idvalue=24463
"20,051",11/2008,Wolverine: Saudade (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=46035
"20,052",05/2008,Daredevil (1998) #106,-,https://cmro.travis-starnes.com/detail.php?idvalue=24654
"20,053",07/2008,Daredevil (1998) #107,-,https://cmro.travis-starnes.com/detail.php?idvalue=24655
"20,054",08/2008,Daredevil (1998) #108,-,https://cmro.travis-starnes.com/detail.php?idvalue=24656
"20,055",09/2008,Daredevil (1998) #109,-,https://cmro.travis-starnes.com/detail.php?idvalue=24657
"20,056",10/2008,Daredevil (1998) #110,-,https://cmro.travis-starnes.com/detail.php?idvalue=24658
"20,057",06/2008,Hulk vs. Hercules: When Titans Collide ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=24501
"20,058",03/2008,Hulk (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=24680
"20,059",04/2008,Hulk (2008) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=24707
"20,060",07/2008,King-Size Hulk (2008) #1 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=25444
"20,061",07/2008,King-Size Hulk (2008) #1 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=25445
"20,062",07/2008,King-Size Hulk (2008) #1 [C Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=25446
"20,063",06/2008,Hulk (2008) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=24708
"20,064",08/2008,Hulk (2008) #4 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=24709
"20,065",10/2008,Hulk (2008) #5 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=24710
"20,066",11/2008,Hulk (2008) #6 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=24711
"20,067",11/2009,Hulk Team-Up (2009) #1 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=31968
"20,068",11/2009,Hulk Team-Up (2009) #1 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=31969
"20,069",05/2008,X-Men: First Class (2007) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=24859
"20,070",06/2008,X-Men: First Class (2007) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=24860
"20,071",07/2008,Thunderbolts: Reason in Madness (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=24947
"20,072",05/2008,Logan (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=25447
"20,073",06/2008,Logan (2008) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=25469
"20,074",07/2008,Logan (2008) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=25470
"20,075",11/2008,King-Size Cable Spectacular (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=25085
"20,076",03/2008,Spider-Man: With Great Power... (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=27968
"20,077",04/2008,Spider-Man: With Great Power... (2008) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=27969
"20,078",05/2008,Spider-Man: With Great Power... (2008) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=27970
"20,079",08/2008,Spider-Man: With Great Power... (2008) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=27971
"20,080",12/2008,Spider-Man: With Great Power... (2008) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=27972
"20,081",06/2008,Spider-Man Family (2007) #8 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27986
"20,082",06/2008,Spider-Man Family (2007) #8 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27987
"20,083",08/2008,Spider-Man Family (2007) #9 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27988
"20,084",08/2008,Spider-Man Family (2007) #9 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27989
"20,085",07/2008,Avengers Classic (2007) #12 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=38538
"20,086",07/2008,Avengers Classic (2007) #12 [C Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=38539
"20,087",12/2008,Hulk (2008) #7 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27032
"20,088",01/2009,Hulk (2008) #8 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27033
"20,089",02/2009,Hulk (2008) #9 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27034
"20,090",12/2008,Hulk (2008) #7 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27035
"20,091",01/2009,Hulk (2008) #8 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27036
"20,092",02/2009,Hulk (2008) #9 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=27037
"20,093",07/2008,Avengers/Invaders (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=27497
"20,094",08/2008,Avengers/Invaders (2008) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=27498
"20,095",09/2008,Avengers/Invaders (2008) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=27499
"20,096",10/2008,Avengers/Invaders (2008) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=27500
"20,097",12/2008,Avengers/Invaders (2008) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=27501
"20,098",01/2009,Avengers/Invaders (2008) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=27503
"20,099",02/2009,Avengers/Invaders (2008) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=27504
"20,100",03/2009,Avengers/Invaders (2008) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=27505
"20,101",05/2009,Avengers/Invaders (2008) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=27506
"20,102",06/2009,Avengers/Invaders (2008) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=27507
"20,103",07/2009,Avengers/Invaders (2008) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=27508
"20,104",08/2009,Avengers/Invaders (2008) #12,-,https://cmro.travis-starnes.com/detail.php?idvalue=27509
"20,105",09/2008,Fantastic Four: True Story (2008) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=28075
"20,106",10/2008,Fantastic Four: True Story (2008) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=28076
"20,107",11/2008,Fantastic Four: True Story (2008) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=28077
